customer_id,Recency,Frequency,Monetary,RFM_Cluster
11514,444,2,133.89,REGULAR
11515,0,7,484.49,STARS
11516,216,3,207.31,BIG SPENDER
11517,504,1,72.23,RISK
11518,504,1,18.99,RISK
11519,18,22,2008.91,STARS
11520,494,2,36.51,REGULAR
11521,96,5,82.44,BIG SPENDER
11522,504,1,32.77,RISK
11523,504,1,15.36,RISK
11524,104,11,959.21,BIG SPENDER
11525,504,1,10.77,RISK
11526,504,1,16.7,RISK
11527,25,20,740.87,STARS
11528,504,1,29.73,RISK
11529,61,3,56.46,BIG SPENDER
11530,76,4,209.37,BIG SPENDER
11531,201,3,328.34,BIG SPENDER
11532,130,4,154.65,BIG SPENDER
11533,78,6,168.03,BIG SPENDER
11534,504,2,90.46,REGULAR
11535,432,2,33.72,REGULAR
11536,11,6,178.76,STARS
11537,41,9,195.55,BIG SPENDER
11538,36,7,148.13,BIG SPENDER
11539,504,1,12.97,RISK
11540,503,1,154.5,RISK
11541,504,1,104.52,RISK
11542,504,1,14.37,RISK
11543,8,8,305.07,STARS
11544,504,1,17.36,RISK
11545,139,2,18.26,BIG SPENDER
11546,145,3,77.83,REGULAR
11547,504,1,35.93,RISK
11548,504,1,31.76,RISK
11549,458,2,85.8,REGULAR
11550,244,3,68.41,REGULAR
11551,504,1,46.08,RISK
11552,504,1,15.36,RISK
11553,504,1,26.53,RISK
11554,3,2,109.78,STARS
11555,223,3,41.12,REGULAR
11556,59,4,53.29,BIG SPENDER
11557,498,2,113.36,REGULAR
11558,287,5,113.87,REGULAR
11559,16,4,248.68,BIG SPENDER
11560,504,2,129.89,REGULAR
11561,504,1,28.74,RISK
11562,504,1,42.69,RISK
11563,143,2,31.23,BIG SPENDER
11564,500,1,29.33,RISK
11565,504,1,19.54,RISK
11566,500,2,27.74,REGULAR
11567,6,6,131.19,STARS
11568,477,1,70.03,RISK
11569,11,8,177.66,STARS
11570,504,1,11.99,RISK
11571,260,3,245.64,REGULAR
11572,19,10,537.66,STARS
11573,421,2,139.68,REGULAR
11574,29,11,263.49,STARS
11575,504,1,41.48,RISK
11576,504,1,19.99,RISK
11577,337,2,38.91,REGULAR
11578,504,1,15.96,RISK
11579,504,1,29.36,RISK
11580,211,3,48.53,REGULAR
11581,504,1,14.37,RISK
11582,403,2,50.24,REGULAR
11583,475,2,138.13,REGULAR
11584,64,7,433.74,BIG SPENDER
11585,504,1,5.78,RISK
11586,91,4,263.91,BIG SPENDER
11587,504,1,36.48,RISK
11588,504,1,14.37,RISK
11589,244,6,175.97,BIG SPENDER
11590,504,1,19.99,RISK
11591,504,1,12.49,RISK
11592,504,1,85.8,RISK
11593,504,1,16.7,RISK
11594,504,1,14.99,RISK
11595,477,2,71.61,REGULAR
11596,504,1,57.86,RISK
11597,504,1,204.71,RISK
11598,468,3,59.11,REGULAR
11599,504,1,106.43,RISK
11600,371,2,109.98,REGULAR
11601,174,5,151.6,BIG SPENDER
11602,503,1,11.78,RISK
11603,48,9,486.04,BIG SPENDER
11604,16,7,243.96,STARS
11605,103,4,174.7,BIG SPENDER
11606,504,1,26.73,RISK
11607,504,1,35.51,RISK
11608,504,1,12.77,RISK
11609,34,3,59.97,BIG SPENDER
11610,19,9,364.25,STARS
11611,504,1,11.77,RISK
11612,394,3,291.7,REGULAR
11613,504,1,33.94,RISK
11614,504,1,15.36,RISK
11615,504,1,14.37,RISK
11616,363,2,127.46,REGULAR
11617,216,2,16.26,REGULAR
11618,504,1,4.98,RISK
11619,3,2,42.76,STARS
11620,504,1,9.77,RISK
11621,504,1,25.54,RISK
11622,338,3,201.09,REGULAR
11623,504,1,10.77,RISK
11624,22,15,208.32,STARS
11625,504,1,53.59,RISK
11626,504,1,15.96,RISK
11627,104,3,104.52,BIG SPENDER
11628,24,26,1576.25,STARS
11629,12,7,152.92,STARS
11630,93,8,465.39,BIG SPENDER
11631,504,1,6.79,RISK
11632,495,2,105.95,REGULAR
11633,206,2,85.96,REGULAR
11634,349,10,417.19,BIG SPENDER
11635,104,7,219.07,BIG SPENDER
11636,504,1,26.73,RISK
11637,258,2,77.11,REGULAR
11638,504,1,14.79,RISK
11639,498,1,7.98,RISK
11640,504,1,31.72,RISK
11641,250,2,26.96,REGULAR
11642,504,1,165.42,RISK
11643,309,3,58.89,REGULAR
11644,88,7,90.38,BIG SPENDER
11645,504,1,14.96,RISK
11646,504,1,13.97,RISK
11647,504,1,28.74,RISK
11648,504,1,50.48,RISK
11649,504,1,38.09,RISK
11650,504,1,13.97,RISK
11651,74,7,308.34,BIG SPENDER
11652,84,7,290.61,BIG SPENDER
11653,504,1,15.96,RISK
11654,504,1,23.54,RISK
11655,503,2,147.7,REGULAR
11656,30,3,184.26,BIG SPENDER
11657,358,4,119.38,REGULAR
11658,504,1,41.9,RISK
11659,461,2,30.86,REGULAR
11660,504,1,19.77,RISK
11661,283,4,98.87,REGULAR
11662,504,1,25.74,RISK
11663,324,8,141.01,BIG SPENDER
11664,2,3,140.9,STARS
11665,409,2,103.44,REGULAR
11666,504,1,29.99,RISK
11667,504,1,23.54,RISK
11668,88,3,37.73,BIG SPENDER
11669,0,7,245.42,STARS
11670,504,1,34.99,RISK
11671,504,1,13.97,RISK
11672,504,1,14.9,RISK
11673,491,1,15.36,RISK
11674,504,1,15.36,RISK
11675,142,6,1078.77,BIG SPENDER
11676,40,3,51.94,BIG SPENDER
11677,287,8,357.44,BIG SPENDER
11678,503,1,15.36,RISK
11679,487,2,25.74,REGULAR
11680,436,4,208.78,REGULAR
11681,504,1,12.77,RISK
11682,149,16,686.13,BIG SPENDER
11683,4,4,104.78,STARS
11684,504,1,14.37,RISK
11685,117,7,248.91,BIG SPENDER
11686,504,1,60.74,RISK
11687,93,4,188.93,BIG SPENDER
11688,504,1,23.09,RISK
11689,229,2,44.14,REGULAR
11690,164,17,309.06,BIG SPENDER
11691,504,1,16.7,RISK
11692,358,2,130.48,REGULAR
11693,32,13,450.18,STARS
11694,430,4,133.54,REGULAR
11695,491,2,33.4,REGULAR
11696,345,2,68.86,REGULAR
11697,24,8,269.8,STARS
11698,504,1,5.78,RISK
11699,504,1,18.76,RISK
11700,504,1,28.13,RISK
11701,501,2,28.75,REGULAR
11702,479,2,63.21,REGULAR
11703,329,4,157.13,REGULAR
11704,114,2,65.5,BIG SPENDER
11705,504,1,52.43,RISK
11706,504,1,58.6,RISK
11707,91,4,245.13,BIG SPENDER
11708,504,1,70.7,RISK
11709,504,1,15.96,RISK
11710,23,6,173.86,STARS
11711,95,13,227.2,BIG SPENDER
11712,504,1,67.97,RISK
11713,90,3,65.57,BIG SPENDER
11714,42,2,52.33,BIG SPENDER
11715,504,1,19.99,RISK
11716,502,1,9.99,RISK
11717,120,12,191.54,BIG SPENDER
11718,504,1,13.97,RISK
11719,491,1,233.06,RISK
11720,2,10,152.09,STARS
11721,504,1,14.9,RISK
11722,328,4,89.17,REGULAR
11723,334,5,256.49,BIG SPENDER
11724,504,1,9.78,RISK
11725,289,3,30.47,REGULAR
11726,504,1,29.16,RISK
11727,504,1,7.77,RISK
11728,504,1,44.98,RISK
11729,42,5,173.67,BIG SPENDER
11730,504,1,64.07,RISK
11731,504,1,17.96,RISK
11732,366,2,200.7,REGULAR
11733,434,5,107.13,REGULAR
11734,111,2,109.39,BIG SPENDER
11735,504,1,28.34,RISK
11736,504,1,26.36,RISK
11737,177,2,29.35,REGULAR
11738,504,1,30.76,RISK
11739,504,1,43.13,RISK
11740,62,6,153.36,BIG SPENDER
11741,252,5,64.45,REGULAR
11742,504,1,25.74,RISK
11743,504,1,39.98,RISK
11744,503,1,42.46,RISK
11745,504,1,22.3,RISK
11746,504,1,47.88,RISK
11747,9,8,289.71,STARS
11748,106,4,96.21,BIG SPENDER
11749,13,19,893.29,STARS
11750,363,4,97.44,REGULAR
11751,503,1,29.31,RISK
11752,503,1,44.97,RISK
11753,48,3,174.4,BIG SPENDER
11754,503,1,11.77,RISK
11755,502,2,28.33,REGULAR
11756,14,25,1009.32,STARS
11757,301,4,118.69,REGULAR
11758,22,3,32.94,BIG SPENDER
11759,197,6,353.03,BIG SPENDER
11760,464,6,130.59,REGULAR
11761,503,2,29.33,REGULAR
11762,503,1,14.96,RISK
11763,140,8,192.78,BIG SPENDER
11764,503,1,14.79,RISK
11765,503,1,39.96,RISK
11766,324,6,583.88,BIG SPENDER
11767,503,1,14.37,RISK
11768,371,2,58.91,REGULAR
11769,503,1,36.78,RISK
11770,503,1,24.74,RISK
11771,25,12,417.47,STARS
11772,177,14,205.76,BIG SPENDER
11773,503,1,57.74,RISK
11774,458,3,49.96,REGULAR
11775,503,1,40.51,RISK
11776,503,1,36.51,RISK
11777,233,2,87.44,REGULAR
11778,503,1,14.37,RISK
11779,131,2,26.76,BIG SPENDER
11780,503,1,43.75,RISK
11781,208,2,57.46,REGULAR
11782,503,1,12.49,RISK
11783,183,4,167.59,BIG SPENDER
11784,269,4,157.94,BIG SPENDER
11785,468,2,119.89,REGULAR
11786,503,1,14.96,RISK
11787,503,1,14.37,RISK
11788,503,1,14.37,RISK
11789,498,2,42.3,REGULAR
11790,244,4,89.39,REGULAR
11791,503,1,31.8,RISK
11792,480,1,149.86,RISK
11793,503,1,11.99,RISK
11794,118,4,191.63,BIG SPENDER
11795,503,1,14.99,RISK
11796,19,2,41.33,BIG SPENDER
11797,503,1,25.34,RISK
11798,246,2,94.31,REGULAR
11799,238,4,262.52,BIG SPENDER
11800,503,1,12.49,RISK
11801,243,2,156.56,REGULAR
11802,503,1,14.96,RISK
11803,190,6,303.21,BIG SPENDER
11804,503,1,9.77,RISK
11805,46,6,286.55,BIG SPENDER
11806,503,1,91.7,RISK
11807,503,1,39.7,RISK
11808,106,5,173.58,BIG SPENDER
11809,0,7,283.04,STARS
11810,220,3,51.72,REGULAR
11811,503,1,14.37,RISK
11812,106,6,161.35,BIG SPENDER
11813,494,2,146.29,REGULAR
11814,160,5,346.14,BIG SPENDER
11815,503,1,19.3,RISK
11816,259,3,51.23,REGULAR
11817,315,2,43.72,REGULAR
11818,483,2,26.78,REGULAR
11819,502,1,16.36,RISK
11820,502,1,59.73,RISK
11821,65,8,114.28,BIG SPENDER
11822,115,2,30.79,BIG SPENDER
11823,8,12,358.15,STARS
11824,49,5,74.61,BIG SPENDER
11825,503,1,28.74,RISK
11826,71,12,297.33,BIG SPENDER
11827,48,5,468.36,BIG SPENDER
11828,419,2,22.54,REGULAR
11829,235,3,115.8,REGULAR
11830,373,3,41.32,REGULAR
11831,289,2,42.94,REGULAR
11832,63,10,581.29,BIG SPENDER
11833,503,1,24.78,RISK
11834,503,1,14.99,RISK
11835,503,1,75.97,RISK
11836,9,3,43.03,BIG SPENDER
11837,13,6,354.55,STARS
11838,203,4,60.72,REGULAR
11839,192,9,503.51,BIG SPENDER
11840,93,4,142.93,BIG SPENDER
11841,378,2,25.14,REGULAR
11842,503,1,14.79,RISK
11843,503,1,16.76,RISK
11844,360,4,147.39,REGULAR
11845,13,4,264.3,BIG SPENDER
11846,503,1,43.34,RISK
11847,126,5,81.91,BIG SPENDER
11848,503,1,37.79,RISK
11849,503,1,11.77,RISK
11850,488,3,96.36,REGULAR
11851,503,1,118.59,RISK
11852,503,1,28.27,RISK
11853,228,3,50.24,REGULAR
11854,503,1,29.33,RISK
11855,503,1,11.77,RISK
11856,316,4,71.64,REGULAR
11857,503,1,54.89,RISK
11858,367,2,45.89,REGULAR
11859,503,1,15.96,RISK
11860,38,5,186.23,BIG SPENDER
11861,503,1,16.99,RISK
11862,503,1,8.77,RISK
11863,471,2,50.44,REGULAR
11864,503,1,19.3,RISK
11865,473,2,49.4,REGULAR
11866,443,4,73.75,REGULAR
11867,503,1,18.99,RISK
11868,503,1,17.9,RISK
11869,503,1,56.83,RISK
11870,503,1,15.96,RISK
11871,503,1,19.54,RISK
11872,497,2,97.11,REGULAR
11873,503,1,27.54,RISK
11874,503,1,26.99,RISK
11875,502,1,12.49,RISK
11876,213,8,393.96,BIG SPENDER
11877,503,1,14.77,RISK
11878,433,4,353.21,REGULAR
11879,503,1,37.97,RISK
11880,503,1,62.97,RISK
11881,483,2,41.9,REGULAR
11882,503,1,15.96,RISK
11883,503,1,12.97,RISK
11884,479,1,59.65,RISK
11885,44,9,291.59,BIG SPENDER
11886,503,1,11.99,RISK
11887,11,8,317.14,STARS
11888,503,1,16.36,RISK
11889,175,2,69.68,BIG SPENDER
11890,475,2,43.29,REGULAR
11891,503,1,30.72,RISK
11892,503,1,43.3,RISK
11893,503,1,23.95,RISK
11894,223,3,91.8,REGULAR
11895,503,2,31.66,REGULAR
11896,503,1,24.98,RISK
11897,503,1,14.79,RISK
11898,503,1,12.97,RISK
11899,503,1,49.99,RISK
11900,490,2,55.46,REGULAR
11901,503,1,9.77,RISK
11902,503,1,34.53,RISK
11903,20,16,389.5,STARS
11904,307,2,26.98,REGULAR
11905,96,8,481.3,BIG SPENDER
11906,127,5,61.62,BIG SPENDER
11907,484,2,41.54,REGULAR
11908,503,1,35.91,RISK
11909,28,8,223.2,STARS
11910,503,1,29.58,RISK
11911,120,3,51.53,BIG SPENDER
11912,503,1,11.77,RISK
11913,481,1,13.97,RISK
11914,489,1,31.73,RISK
11915,74,7,117.17,BIG SPENDER
11916,503,1,15.36,RISK
11917,503,1,47.28,RISK
11918,16,4,193.49,BIG SPENDER
11919,173,6,214.18,BIG SPENDER
11920,503,1,16.7,RISK
11921,259,3,97.4,REGULAR
11922,503,1,49.08,RISK
11923,475,1,58.65,RISK
11924,503,1,29.99,RISK
11925,41,5,122.17,BIG SPENDER
11926,477,2,22.54,REGULAR
11927,503,1,24.37,RISK
11928,503,1,50.67,RISK
11929,367,2,56.06,REGULAR
11930,494,2,59.46,REGULAR
11931,463,2,62.64,REGULAR
11932,478,2,20.76,REGULAR
11933,406,3,93.1,REGULAR
11934,18,7,206.98,STARS
11935,503,1,45.68,RISK
11936,503,1,13.97,RISK
11937,503,1,15.36,RISK
11938,24,12,442.56,STARS
11939,503,1,9.77,RISK
11940,503,1,0.0,RISK
11941,411,2,38.88,REGULAR
11942,120,6,85.05,BIG SPENDER
11943,503,1,41.98,RISK
11944,503,1,43.7,RISK
11945,23,6,147.19,BIG SPENDER
11946,503,1,42.77,RISK
11947,211,3,75.8,REGULAR
11948,503,1,83.82,RISK
11949,418,2,195.25,REGULAR
11950,373,2,68.67,REGULAR
11951,128,4,143.71,BIG SPENDER
11952,339,4,172.27,REGULAR
11953,503,1,69.96,RISK
11954,503,1,15.36,RISK
11955,503,1,0.0,RISK
11956,503,1,14.37,RISK
11957,108,10,276.25,BIG SPENDER
11958,413,2,48.68,REGULAR
11959,175,2,86.72,BIG SPENDER
11960,503,1,11.77,RISK
11961,498,2,75.3,REGULAR
11962,162,2,36.36,BIG SPENDER
11963,503,1,24.98,RISK
11964,123,3,49.52,BIG SPENDER
11965,503,1,18.36,RISK
11966,503,1,16.7,RISK
11967,68,5,70.45,BIG SPENDER
11968,503,1,12.97,RISK
11969,503,1,69.97,RISK
11970,503,1,9.77,RISK
11971,499,2,45.29,REGULAR
11972,503,1,49.3,RISK
11973,503,1,14.37,RISK
11974,503,1,26.14,RISK
11975,171,3,52.21,REGULAR
11976,452,2,73.25,REGULAR
11977,16,3,73.15,BIG SPENDER
11978,502,1,52.5,RISK
11979,464,2,55.66,REGULAR
11980,503,1,9.77,RISK
11981,72,11,336.53,BIG SPENDER
11982,503,1,14.96,RISK
11983,57,3,63.82,BIG SPENDER
11984,503,1,88.44,RISK
11985,503,1,13.97,RISK
11986,107,4,95.64,BIG SPENDER
11987,418,3,56.06,REGULAR
11988,84,5,59.61,BIG SPENDER
11989,503,1,31.72,RISK
11990,503,1,53.71,RISK
11991,503,1,53.5,RISK
11992,503,1,38.31,RISK
11993,503,1,14.37,RISK
11994,177,5,100.06,BIG SPENDER
11995,54,9,305.6,BIG SPENDER
11996,503,1,9.97,RISK
11997,478,2,72.94,REGULAR
11998,476,1,13.97,RISK
11999,503,1,12.49,RISK
12000,101,3,306.81,BIG SPENDER
12001,503,1,26.54,RISK
12002,18,7,118.48,BIG SPENDER
12003,503,1,14.96,RISK
12004,502,1,100.4,RISK
12005,22,3,102.4,BIG SPENDER
12006,212,5,359.73,BIG SPENDER
12007,23,5,135.5,BIG SPENDER
12008,103,5,128.56,BIG SPENDER
12009,475,1,4.79,RISK
12010,503,1,14.99,RISK
12011,503,1,42.77,RISK
12012,229,3,186.7,REGULAR
12013,503,1,67.06,RISK
12014,503,1,17.76,RISK
12015,236,2,38.36,REGULAR
12016,79,7,145.7,BIG SPENDER
12017,340,3,99.4,REGULAR
12018,503,1,14.37,RISK
12019,455,3,98.38,REGULAR
12020,488,4,151.25,REGULAR
12021,492,2,51.48,REGULAR
12022,21,14,264.05,STARS
12023,503,1,26.33,RISK
12024,158,11,412.47,BIG SPENDER
12025,501,3,34.44,REGULAR
12026,487,1,28.74,RISK
12027,503,1,15.36,RISK
12028,183,2,27.26,REGULAR
12029,503,1,15.9,RISK
12030,112,6,127.64,BIG SPENDER
12031,118,6,160.37,BIG SPENDER
12032,502,2,24.33,REGULAR
12033,503,1,80.83,RISK
12034,52,7,343.89,BIG SPENDER
12035,502,1,37.47,RISK
12036,502,1,30.32,RISK
12037,502,1,19.99,RISK
12038,502,1,25.54,RISK
12039,502,1,11.99,RISK
12040,502,1,26.99,RISK
12041,502,1,11.77,RISK
12042,502,1,75.83,RISK
12043,82,5,114.04,BIG SPENDER
12044,421,2,49.46,REGULAR
12045,502,1,14.37,RISK
12046,23,8,216.24,STARS
12047,194,3,162.11,REGULAR
12048,1,17,287.3,STARS
12049,419,2,121.16,REGULAR
12050,47,8,224.4,BIG SPENDER
12051,502,1,26.14,RISK
12052,379,2,89.5,REGULAR
12053,10,7,213.81,STARS
12054,464,3,61.18,REGULAR
12055,495,2,46.48,REGULAR
12056,98,14,538.62,BIG SPENDER
12057,370,2,58.66,REGULAR
12058,231,3,425.83,BIG SPENDER
12059,502,1,27.74,RISK
12060,45,9,431.66,BIG SPENDER
12061,502,1,32.72,RISK
12062,495,1,44.29,RISK
12063,93,2,79.37,BIG SPENDER
12064,502,1,28.34,RISK
12065,442,2,28.74,REGULAR
12066,479,2,78.63,REGULAR
12067,502,1,35.93,RISK
12068,53,3,69.49,BIG SPENDER
12069,502,1,13.97,RISK
12070,451,2,51.32,REGULAR
12071,502,1,28.76,RISK
12072,40,6,237.36,BIG SPENDER
12073,502,1,55.47,RISK
12074,502,1,95.39,RISK
12075,375,2,68.43,REGULAR
12076,502,1,14.96,RISK
12077,213,3,56.19,REGULAR
12078,502,1,49.99,RISK
12079,502,1,11.77,RISK
12080,501,2,57.92,REGULAR
12081,141,6,353.47,BIG SPENDER
12082,55,12,256.96,BIG SPENDER
12083,378,2,70.45,REGULAR
12084,502,1,11.77,RISK
12085,502,1,11.77,RISK
12086,502,1,56.28,RISK
12087,502,1,27.13,RISK
12088,502,1,16.36,RISK
12089,16,6,182.6,BIG SPENDER
12090,502,1,69.99,RISK
12091,491,2,83.67,REGULAR
12092,116,5,95.2,BIG SPENDER
12093,196,2,44.77,REGULAR
12094,502,1,87.58,RISK
12095,502,1,77.42,RISK
12096,302,3,115.42,REGULAR
12097,12,4,169.51,BIG SPENDER
12098,12,21,2594.33,STARS
12099,502,1,18.76,RISK
12100,502,1,19.99,RISK
12101,429,2,41.3,REGULAR
12102,11,11,423.17,STARS
12103,502,1,14.37,RISK
12104,224,4,87.88,REGULAR
12105,502,1,37.99,RISK
12106,502,1,14.96,RISK
12107,502,1,37.31,RISK
12108,6,17,521.25,STARS
12109,462,3,108.91,REGULAR
12110,502,1,27.91,RISK
12111,502,1,28.45,RISK
12112,94,2,33.95,BIG SPENDER
12113,502,1,19.99,RISK
12114,502,1,40.9,RISK
12115,502,1,11.77,RISK
12116,502,1,40.11,RISK
12117,502,1,56.65,RISK
12118,502,1,25.34,RISK
12119,226,2,204.22,REGULAR
12120,99,5,170.17,BIG SPENDER
12121,502,1,71.84,RISK
12122,502,1,47.76,RISK
12123,173,3,33.23,REGULAR
12124,502,1,15.96,RISK
12125,483,2,106.49,REGULAR
12126,502,1,48.67,RISK
12127,9,19,831.75,STARS
12128,50,5,152.46,BIG SPENDER
12129,439,3,164.63,REGULAR
12130,320,6,199.27,BIG SPENDER
12131,502,1,11.77,RISK
12132,502,1,62.47,RISK
12133,496,2,244.74,REGULAR
12134,502,1,22.74,RISK
12135,502,1,28.77,RISK
12136,502,1,29.99,RISK
12137,371,2,60.48,REGULAR
12138,158,5,219.1,BIG SPENDER
12139,145,5,86.09,BIG SPENDER
12140,502,1,13.97,RISK
12141,62,5,229.69,BIG SPENDER
12142,502,1,15.36,RISK
12143,502,1,12.97,RISK
12144,502,1,11.99,RISK
12145,502,1,14.37,RISK
12146,502,1,42.89,RISK
12147,502,1,11.77,RISK
12148,72,4,86.36,BIG SPENDER
12149,65,4,167.82,BIG SPENDER
12150,344,2,43.5,REGULAR
12151,339,4,99.97,REGULAR
12152,1,8,174.1,STARS
12153,502,1,155.54,RISK
12154,19,7,515.82,STARS
12155,267,2,56.82,REGULAR
12156,502,1,20.0,RISK
12157,369,2,58.07,REGULAR
12158,502,1,11.77,RISK
12159,502,1,13.97,RISK
12160,165,3,36.45,BIG SPENDER
12161,460,4,56.38,REGULAR
12162,502,1,28.74,RISK
12163,502,1,28.33,RISK
12164,160,3,121.29,REGULAR
12165,249,7,192.87,BIG SPENDER
12166,502,1,27.77,RISK
12167,293,2,33.96,REGULAR
12168,235,3,76.16,REGULAR
12169,501,1,42.09,RISK
12170,422,5,110.0,REGULAR
12171,502,1,93.45,RISK
12172,502,1,14.96,RISK
12173,502,1,6.77,RISK
12174,502,1,29.33,RISK
12175,235,6,216.66,BIG SPENDER
12176,88,6,88.67,BIG SPENDER
12177,502,1,29.33,RISK
12178,496,1,15.96,RISK
12179,502,1,12.49,RISK
12180,502,1,26.5,RISK
12181,502,1,19.99,RISK
12182,68,4,53.71,BIG SPENDER
12183,126,3,80.13,BIG SPENDER
12184,55,15,292.08,BIG SPENDER
12185,210,2,40.69,REGULAR
12186,488,2,39.95,REGULAR
12187,502,1,9.99,RISK
12188,19,9,177.78,STARS
12189,28,6,89.92,BIG SPENDER
12190,502,1,43.95,RISK
12191,175,7,548.65,BIG SPENDER
12192,502,1,46.76,RISK
12193,498,1,34.54,RISK
12194,179,2,68.46,BIG SPENDER
12195,502,1,59.28,RISK
12196,163,4,111.67,BIG SPENDER
12197,313,6,219.94,BIG SPENDER
12198,502,1,9.77,RISK
12199,281,3,30.34,REGULAR
12200,502,1,27.94,RISK
12201,500,1,69.24,RISK
12202,502,1,12.49,RISK
12203,502,1,41.99,RISK
12204,6,7,307.17,STARS
12205,502,1,14.77,RISK
12206,451,4,118.46,REGULAR
12207,70,9,893.63,BIG SPENDER
12208,502,1,57.27,RISK
12209,502,1,15.96,RISK
12210,343,6,216.08,BIG SPENDER
12211,502,1,10.77,RISK
12212,502,1,10.97,RISK
12213,502,1,26.97,RISK
12214,502,1,36.71,RISK
12215,124,8,609.79,BIG SPENDER
12216,502,1,73.22,RISK
12217,192,4,163.14,BIG SPENDER
12218,502,1,26.73,RISK
12219,143,4,69.27,BIG SPENDER
12220,393,3,60.66,REGULAR
12221,50,7,187.23,BIG SPENDER
12222,502,1,15.36,RISK
12223,116,4,61.39,BIG SPENDER
12224,300,4,252.18,BIG SPENDER
12225,493,2,44.11,REGULAR
12226,493,2,40.93,REGULAR
12227,502,1,23.54,RISK
12228,34,5,273.58,STARS
12229,502,1,11.99,RISK
12230,247,3,88.89,REGULAR
12231,139,3,44.47,BIG SPENDER
12232,502,1,27.16,RISK
12233,502,1,5.78,RISK
12234,502,1,13.97,RISK
12235,99,2,61.62,BIG SPENDER
12236,401,2,96.44,REGULAR
12237,480,2,33.33,REGULAR
12238,85,10,431.94,BIG SPENDER
12239,124,2,37.53,BIG SPENDER
12240,502,1,13.97,RISK
12241,57,4,97.2,BIG SPENDER
12242,12,18,814.99,STARS
12243,342,4,79.99,REGULAR
12244,502,1,19.99,RISK
12245,481,3,164.8,REGULAR
12246,488,2,32.74,REGULAR
12247,502,1,9.97,RISK
12248,440,2,60.2,REGULAR
12249,502,1,20.99,RISK
12250,502,1,63.33,RISK
12251,334,2,31.32,REGULAR
12252,502,1,13.97,RISK
12253,136,3,51.31,BIG SPENDER
12254,85,9,165.65,BIG SPENDER
12255,502,2,63.75,REGULAR
12256,275,3,86.76,REGULAR
12257,191,3,68.78,REGULAR
12258,502,1,11.77,RISK
12259,502,1,15.96,RISK
12260,101,7,152.9,BIG SPENDER
12261,168,3,71.72,REGULAR
12262,502,1,42.1,RISK
12263,202,3,312.04,BIG SPENDER
12264,451,2,28.13,REGULAR
12265,494,1,113.13,RISK
12266,502,1,52.42,RISK
12267,502,1,15.36,RISK
12268,502,1,60.84,RISK
12269,502,1,14.37,RISK
12270,17,3,80.42,BIG SPENDER
12271,322,2,206.56,REGULAR
12272,16,14,499.06,STARS
12273,502,1,39.5,RISK
12274,499,1,37.54,RISK
12275,502,1,14.9,RISK
12276,502,1,6.77,RISK
12277,502,1,14.37,RISK
12278,279,3,62.83,REGULAR
12279,502,1,37.98,RISK
12280,99,2,88.95,BIG SPENDER
12281,502,1,11.77,RISK
12282,502,1,29.99,RISK
12283,502,2,22.76,REGULAR
12284,502,1,29.92,RISK
12285,85,2,46.34,BIG SPENDER
12286,227,4,199.3,REGULAR
12287,17,3,212.75,BIG SPENDER
12288,502,1,15.3,RISK
12289,485,2,97.57,REGULAR
12290,502,1,13.97,RISK
12291,165,3,77.08,REGULAR
12292,502,1,99.62,RISK
12293,276,2,74.0,REGULAR
12294,501,1,56.28,RISK
12295,20,22,738.48,STARS
12296,502,1,22.77,RISK
12297,100,3,60.86,BIG SPENDER
12298,222,3,118.71,REGULAR
12299,355,3,37.51,REGULAR
12300,490,1,4.79,RISK
12301,179,2,52.97,REGULAR
12302,501,1,171.67,RISK
12303,290,2,65.7,REGULAR
12304,489,5,1134.15,BIG SPENDER
12305,501,1,14.37,RISK
12306,501,1,14.79,RISK
12307,501,1,14.99,RISK
12308,335,5,245.45,BIG SPENDER
12309,501,1,33.98,RISK
12310,45,9,250.31,BIG SPENDER
12311,197,3,76.21,REGULAR
12312,501,1,65.37,RISK
12313,496,1,17.76,RISK
12314,501,1,34.71,RISK
12315,266,2,164.43,REGULAR
12316,52,5,55.28,BIG SPENDER
12317,501,1,25.0,RISK
12318,501,1,16.7,RISK
12319,501,1,14.37,RISK
12320,231,4,337.12,BIG SPENDER
12321,436,4,214.52,REGULAR
12322,26,5,146.29,BIG SPENDER
12323,101,5,151.79,BIG SPENDER
12324,495,2,84.61,REGULAR
12325,489,1,64.74,RISK
12326,387,7,282.5,BIG SPENDER
12327,501,1,21.95,RISK
12328,501,1,49.96,RISK
12329,485,1,26.14,RISK
12330,501,1,13.77,RISK
12331,22,9,179.62,STARS
12332,501,1,10.77,RISK
12333,283,2,41.32,REGULAR
12334,251,2,84.47,REGULAR
12335,501,1,41.77,RISK
12336,1,10,391.87,STARS
12337,501,1,66.43,RISK
12338,28,3,111.91,BIG SPENDER
12339,368,2,25.13,REGULAR
12340,494,2,145.44,REGULAR
12341,501,1,11.77,RISK
12342,371,2,28.96,REGULAR
12343,501,1,28.33,RISK
12344,11,5,174.27,STARS
12345,501,1,15.36,RISK
12346,501,1,23.54,RISK
12347,499,1,106.53,RISK
12348,501,1,25.26,RISK
12349,493,3,137.02,REGULAR
12350,501,1,14.96,RISK
12351,317,2,26.73,REGULAR
12352,3,22,2102.92,STARS
12353,158,5,162.1,BIG SPENDER
12354,62,10,192.25,BIG SPENDER
12355,488,3,120.56,REGULAR
12356,183,5,85.64,BIG SPENDER
