customer_id,order_date,order_quantity,order_amounts
802,19970201,1,14.37
803,19970201,1,16.76
804,19970201,1,15.96
805,19970201,2,25.75
805,19970424,2,24.69
805,19970626,2,40.14
805,19980117,1,17.99
806,19970201,2,23.54
807,19970201,2,27.85
808,19970201,1,32.97
809,19970201,2,26.67
810,19970201,5,62.25
810,19970313,4,49.88
810,19970501,3,43.7
810,19980115,4,56.96
810,19980212,1,11.49
810,19980303,1,11.88
810,19980330,2,28.48
810,19980608,2,28.98
810,19980628,1,12.99
811,19970202,13,179.21
812,19970202,2,11.58
812,19970325,1,19.99
812,19971124,1,12.99
813,19970202,2,42.98
813,19970205,2,40.98
813,19970312,1,14.99
813,19970404,2,26.74
813,19970410,2,28.33
813,19970426,3,57.34
813,19970508,2,25.74
813,19970509,1,11.97
813,19970606,2,47.7
813,19970630,2,23.54
813,19970710,1,14.37
813,19970716,2,32.01
813,19970728,2,35.37
813,19970927,1,12.99
813,19971018,2,30.48
813,19971103,2,41.98
813,19971111,2,25.48
813,19971222,1,71.49
813,19980103,2,25.48
813,19980107,3,53.97
813,19980114,2,27.48
813,19980208,3,38.97
813,19980309,2,24.98
813,19980326,1,23.99
813,19980329,2,18.98
813,19980402,4,49.96
813,19980408,3,34.97
813,19980424,1,17.99
813,19980501,4,57.96
813,19980520,2,27.98
813,19980604,3,46.97
813,19980612,4,52.96
813,19980620,2,25.48
814,19970202,2,57.14
814,19970208,4,52.89
814,19970208,1,11.77
814,19970213,1,22.3
814,19970213,1,11.77
814,19970214,1,12.97
814,19970227,1,6.77
814,19970227,1,12.77
814,19970302,1,11.77
814,19970306,1,12.97
814,19970313,2,23.74
814,19970313,1,11.77
815,19970202,2,29.67
816,19970202,1,14.37
817,19970202,2,23.74
817,19970225,3,39.71
817,19970319,3,38.51
817,19970914,3,40.97
818,19970202,4,68.51
819,19970202,1,15.36
819,19970707,1,11.77
820,19970202,1,12.97
821,19970202,5,52.46
821,19970307,5,66.63
822,19970202,1,11.77
822,19970620,1,14.96
823,19970202,6,76.6
823,19970204,3,40.7
823,19970208,3,43.7
824,19970202,1,22.0
825,19970202,3,45.53
826,19970202,4,58.53
827,19970202,1,19.99
827,19970401,1,13.97
828,19970202,1,12.49
829,19970202,4,33.7
830,19970202,1,10.99
830,19970630,4,44.28
831,19970202,1,13.97
831,19970719,2,21.75
832,19970202,1,17.96
833,19970202,2,18.54
834,19970202,2,20.98
834,19980321,1,11.49
835,19970202,7,129.98
836,19970202,1,15.7
836,19970627,1,12.25
836,19970907,1,12.25
837,19970202,1,12.97
837,19970206,1,12.97
838,19970202,5,61.45
839,19970202,2,27.13
839,19971114,1,15.49
840,19970202,1,14.96
840,19970808,1,15.96
840,19971108,1,12.99
840,19980302,2,102.48
840,19980607,1,32.49
840,19980607,1,18.49
841,19970203,3,41.1
841,19970207,4,45.28
841,19970210,2,29.33
841,19970213,2,29.33
841,19970219,2,23.54
841,19970224,2,23.54
841,19970226,1,13.97
841,19970303,2,29.33
841,19970317,3,37.3
841,19970321,1,9.99
841,19970324,2,29.33
841,19970324,1,12.99
841,19970328,1,11.77
841,19970411,1,12.77
841,19970415,1,11.77
841,19970415,1,25.77
841,19970422,3,38.31
841,19970424,1,15.36
841,19970623,2,21.54
841,19970724,4,50.48
841,19970725,4,60.05
841,19970929,2,28.48
841,19971027,2,26.98
841,19971114,1,9.49
841,19971202,6,77.44
841,19971202,5,64.45
841,19971203,4,38.46
841,19971209,1,11.49
841,19971215,1,12.49
841,19980112,1,14.49
841,19980216,2,25.48
841,19980309,3,45.47
841,19980311,1,11.49
841,19980323,3,36.97
841,19980423,1,25.99
841,19980519,1,22.99
842,19970203,4,61.09
842,19970329,11,166.25
842,19970630,3,41.5
843,19970203,3,47.71
843,19970809,3,50.33
843,19970818,2,26.56
843,19980207,2,27.97
844,19970203,1,12.99
845,19970203,5,68.65
845,19970216,7,88.18
845,19970630,10,131.07
846,19970203,3,35.51
846,19970211,1,19.99
846,19970211,1,13.77
846,19970512,7,103.94
847,19970203,2,23.36
848,19970203,13,261.79
849,19970203,1,11.77
850,19970203,1,11.77
850,19970321,2,58.14
851,19970203,8,119.57
852,19970203,3,43.3
853,19970203,2,26.14
854,19970203,2,31.72
854,19970206,1,16.76
854,19971224,1,10.49
854,19980421,8,116.33
855,19970203,1,54.77
856,19970203,3,39.71
856,19970418,1,13.97
856,19971010,2,28.48
856,19971030,2,24.98
856,19971125,5,62.95
856,19980227,2,57.57
856,19980410,5,65.34
857,19970203,1,13.7
858,19970203,5,72.85
858,19970213,2,29.98
859,19970203,1,10.78
860,19970203,2,29.58
861,19970203,2,30.32
861,19970603,1,15.96
861,19970611,1,9.98
861,19980104,3,40.97
861,19980109,3,40.97
862,19970203,2,57.54
863,19970203,1,11.77
864,19970203,1,10.77
865,19970203,2,25.54
865,19970518,3,43.09
866,19970203,1,28.99
867,19970203,1,14.79
867,19970223,1,13.77
867,19970316,2,24.98
867,19970325,2,28.93
867,19970413,1,14.96
867,19970810,2,26.94
867,19970815,2,29.93
867,19970911,2,25.98
867,19971007,2,25.98
867,19971022,3,37.97
867,19971107,2,25.98
867,19971116,1,12.99
867,19971208,2,27.48
867,19971215,2,26.98
867,19980107,4,46.96
867,19980119,2,24.48
867,19980202,1,11.99
867,19980216,2,25.48
867,19980303,3,37.86
867,19980318,3,38.97
867,19980518,1,14.99
868,19970203,2,50.0
869,19970203,1,15.36
870,19970203,1,14.37
870,19971222,1,8.99
870,19980304,1,14.49
871,19970203,1,15.36
872,19970203,2,29.73
873,19970203,1,15.76
873,19970204,1,9.77
874,19970203,1,14.96
875,19970203,1,9.77
876,19970203,3,56.35
876,19970816,4,46.5
877,19970204,2,28.34
877,19970531,1,26.75
878,19970204,4,47.3
879,19970204,2,32.32
880,19970204,3,27.57
880,19970328,1,14.96
880,19970406,1,15.96
880,19980325,1,12.99
880,19980415,1,6.28
880,19980417,1,28.49
880,19980507,1,14.49
881,19970204,2,29.92
882,19970204,1,30.99
882,19970414,1,10.77
882,19980616,3,26.97
883,19970204,1,14.96
883,19970522,2,29.92
884,19970204,2,27.76
885,19970204,2,23.54
886,19970204,2,65.13
886,19970207,3,60.43
886,19970207,1,7.98
886,19970419,2,18.95
886,19970616,2,32.77
886,19970820,8,123.28
886,19980304,6,74.93
886,19980306,1,60.99
887,19970204,1,10.78
887,19971204,2,35.48
888,19970204,2,42.98
889,19970204,1,14.99
889,19970511,4,51.6
890,19970204,1,6.79
891,19970204,1,19.99
892,19970204,1,15.36
893,19970204,2,48.6
893,19970721,2,45.4
894,19970204,2,11.58
895,19970204,1,19.99
896,19970204,2,30.33
897,19970204,1,6.79
897,19970205,1,11.77
897,19970306,1,5.78
897,19970320,1,9.77
897,19970410,1,14.37
897,19970518,1,6.79
898,19970204,1,13.97
898,19970417,1,14.96
899,19970204,2,22.94
899,19980320,1,11.49
899,19980519,1,8.38
899,19980625,1,9.49
900,19970204,1,13.77
900,19970728,2,54.73
900,19980105,1,16.99
900,19980427,2,35.86
900,19980430,3,44.97
901,19970204,1,52.77
902,19970204,3,33.51
902,19970413,3,53.5
902,19980604,5,60.84
903,19970204,1,14.37
903,19980406,1,22.49
904,19970204,2,31.33
904,19970220,3,35.51
905,19970204,1,15.76
906,19970204,1,20.99
906,19971009,5,68.45
907,19970204,1,14.77
908,19970204,1,15.36
908,19970205,2,26.14
908,19970218,2,28.74
908,19970422,3,39.51
908,19970506,2,24.33
908,19970513,2,20.54
908,19970706,2,30.32
908,19970805,1,15.36
908,19971207,1,10.49
909,19970204,2,25.74
909,19970616,2,30.33
909,19970625,2,25.74
909,19980226,3,34.24
909,19980406,1,9.08
909,19980416,1,8.38
910,19970204,10,224.28
910,19970504,9,152.72
910,19971109,9,204.91
911,19970204,1,11.77
912,19970204,1,4.79
913,19970205,1,13.77
914,19970205,2,23.54
914,19980410,2,23.98
915,19970205,4,37.56
916,19970205,7,92.81
916,19970526,3,36.5
917,19970205,1,13.77
918,19970205,1,12.77
919,19970205,1,8.77
920,19970205,1,13.97
921,19970205,2,30.53
921,19970730,4,65.54
921,19970922,2,45.48
921,19971011,4,59.96
921,19971211,4,59.96
921,19980130,2,45.48
921,19980422,4,59.96
922,19970205,5,65.64
923,19970205,1,14.37
924,19970205,2,12.57
924,19971109,3,29.97
924,19980604,1,12.99
924,19980605,1,14.99
925,19970205,2,29.92
926,19970205,3,37.47
927,19970205,2,24.74
927,19980422,1,12.58
927,19980519,2,23.98
927,19980605,2,23.98
928,19970205,2,20.74
928,19970406,1,14.37
928,19980304,1,10.49
929,19970205,1,13.97
930,19970205,4,38.7
930,19970325,3,44.57
930,19970405,2,20.89
930,19970617,1,9.98
930,19970807,1,24.99
931,19970205,1,14.37
932,19970205,2,24.96
932,19970309,2,25.94
932,19980226,1,12.58
932,19980501,1,9.49
932,19980523,2,29.98
933,19970205,1,20.97
933,19970716,2,28.74
934,19970205,2,29.92
935,19970205,1,14.96
935,19970223,1,17.9
936,19970205,2,39.14
937,19970205,1,11.77
937,19970303,1,15.99
938,19970206,1,35.77
938,19970602,1,14.96
938,19970925,3,8.97
939,19970206,4,58.47
940,19970206,2,24.54
940,19970227,2,29.93
940,19971207,2,25.48
941,19970206,4,51.38
942,19970206,13,182.02
943,19970206,2,26.95
944,19970206,3,31.11
944,19970317,2,31.48
944,19970930,3,56.47
944,19980105,6,78.94
945,19970206,1,15.9
946,19970206,2,27.76
946,19970222,5,75.84
946,19970226,2,18.55
946,19970310,1,9.77
946,19970524,1,12.25
946,19980227,1,10.49
947,19970206,1,18.36
948,19970206,2,30.67
948,19970321,1,14.96
949,19970206,3,32.92
949,19970207,2,20.95
949,19970212,2,26.73
949,19970214,1,4.79
949,19970303,2,26.93
949,19970813,1,8.79
949,19970915,2,21.98
949,19970922,3,30.97
949,19971209,1,12.99
949,19971214,1,12.49
949,19980208,1,4.49
949,19980414,1,12.49
949,19980507,1,11.88
950,19970206,1,14.96
950,19970214,2,30.72
951,19970206,4,52.48
952,19970206,12,141.16
952,19970222,8,125.69
953,19970206,1,11.77
954,19970206,3,30.93
955,19970206,7,122.9
955,19970313,9,135.92
955,19970518,7,142.9
955,19970521,2,39.0
955,19970724,4,81.0
956,19970206,1,18.36
956,19980616,1,11.49
957,19970206,1,12.49
957,19970325,1,12.79
958,19970206,1,19.99
959,19970206,6,77.21
960,19970206,1,40.97
961,19970206,1,13.97
962,19970206,1,10.97
962,19970213,1,13.97
962,19971209,3,61.47
963,19970206,1,18.99
964,19970206,1,11.97
964,19970325,2,28.76
964,19970331,2,26.13
964,19970516,1,14.79
964,19970630,1,26.75
964,19970714,1,38.1
964,19970812,1,11.77
964,19970905,1,14.79
964,19971010,3,41.97
964,19980325,3,38.55
964,19980412,3,49.47
964,19980604,2,29.48
965,19970206,1,13.97
965,19970424,4,42.02
965,19980119,1,22.99
966,19970206,2,25.76
966,19980128,2,28.07
967,19970206,2,29.33
967,19970226,2,29.92
967,19970303,4,44.9
967,19970422,1,14.37
967,19970620,1,39.51
967,19970727,4,57.5
967,19970903,1,68.77
967,19971215,2,27.48
967,19980217,2,28.21
967,19980314,2,23.98
967,19980323,1,14.49
968,19970206,1,9.97
968,19980109,1,13.49
968,19980118,1,68.99
968,19980628,2,28.48
969,19970206,4,80.71
969,19970212,3,49.33
969,19970222,3,41.29
969,19970602,2,28.93
969,19970604,1,5.76
969,19970614,1,42.77
969,19980215,1,33.99
969,19980502,1,32.99
969,19980502,1,23.99
970,19970206,1,9.77
971,19970206,2,25.54
971,19970330,1,9.97
971,19970517,1,14.96
972,19970206,6,96.29
973,19970206,1,28.99
973,19970608,3,38.51
974,19970206,2,31.52
975,19970206,3,37.31
975,19970209,2,32.74
975,19970723,2,29.98
975,19970727,4,57.68
975,19970729,1,9.99
975,19970903,4,54.67
975,19970907,3,39.7
976,19970206,1,14.96
977,19970206,4,56.27
977,19970323,1,22.97
977,19970427,2,50.74
977,19980118,1,37.49
978,19970206,1,15.36
979,19970206,1,17.9
979,19971109,2,15.98
979,19980220,1,14.99
979,19980315,1,14.99
979,19980317,1,11.88
980,19970206,6,113.94
981,19970207,3,30.31
981,19970416,3,41.49
981,19970530,3,35.3
982,19970207,1,16.7
982,19970531,2,31.6
982,19970816,2,23.54
982,19971007,2,25.98
983,19970207,1,13.97
983,19980105,1,15.49
984,19970207,1,13.97
985,19970207,2,40.74
985,19970408,3,36.44
985,19970409,2,20.74
985,19970430,1,28.3
985,19970624,2,30.42
985,19970726,6,77.63
985,19970801,1,16.7
985,19980525,2,25.98
986,19970207,2,28.93
987,19970207,2,28.34
988,19970207,1,14.96
988,19970627,3,43.9
989,19970207,2,39.98
990,19970207,5,55.27
990,19970727,3,40.51
990,19971107,8,97.92
990,19980117,11,149.94
990,19980330,5,75.53
990,19980424,2,23.76
990,19980610,4,60.49
991,19970207,1,13.97
992,19970207,4,49.68
993,19970207,3,30.31
994,19970207,4,59.96
994,19970213,2,39.98
994,19970423,2,44.98
994,19980225,4,62.96
995,19970207,2,29.73
996,19970207,3,45.68
997,19970207,1,11.77
998,19970207,2,28.76
999,19970207,1,10.78
999,19970219,1,10.78
1000,19970207,1,9.97
1000,19970313,1,13.77
1000,19970428,1,13.77
1000,19970604,1,10.77
1000,19970728,2,26.73
1000,19980110,2,27.98
1000,19980116,1,25.49
1000,19980509,2,28.48
1001,19970207,1,38.77
1002,19970207,1,11.77
1003,19970207,3,59.34
1003,19970813,3,68.31
1004,19970207,2,27.94
1005,19970207,2,27.53
1005,19970306,1,15.76
1006,19970207,1,14.37
1007,19970208,11,119.55
1008,19970208,1,36.77
1008,19970218,1,20.99
1008,19971028,1,16.49
1008,19971106,1,16.49
1008,19971206,5,104.95
1008,19971213,1,28.99
1009,19970208,1,11.77
1010,19970208,10,154.18
1010,19970325,1,41.9
1010,19970326,7,98.61
1010,19970619,13,255.35
1010,19970620,1,11.77
1010,19970706,15,207.02
1011,19970208,3,35.23
1011,19970517,3,64.01
1011,19970620,3,41.69
1011,19971106,4,49.96
1011,19980109,2,26.98
1011,19980302,3,34.94
1011,19980315,1,25.49
1012,19970208,1,29.99
1012,19971204,1,12.99
1013,19970208,1,13.97
1013,19980317,1,14.42
1014,19970208,1,32.99
1015,19970208,2,24.73
1015,19970301,2,26.14
1015,19970419,3,37.91
1015,19970809,4,56.92
1016,19970208,2,28.74
1017,19970208,1,10.78
1017,19970220,1,9.98
1017,19970222,1,10.78
1017,19970328,2,19.55
1017,19970404,1,9.98
1017,19970426,1,10.78
1017,19970505,1,9.98
1017,19970616,1,9.98
1017,19970707,1,10.78
1017,19970707,1,9.98
1017,19970721,1,9.98
1017,19970728,2,20.76
1017,19970902,1,10.78
1017,19970923,1,10.99
1017,19971010,1,10.99
1017,19971011,1,10.99
1017,19971017,1,11.99
1017,19971021,3,32.97
1017,19980122,1,12.49
1017,19980126,2,21.98
1017,19980211,2,21.98
1017,19980301,2,22.48
1017,19980308,1,11.99
1017,19980421,2,14.98
1017,19980507,1,13.99
1017,19980511,3,34.97
1017,19980624,2,21.98
1018,19970208,1,24.77
1018,19970413,4,49.48
1018,19980110,4,62.46
1018,19980304,4,81.03
1018,19980522,2,21.87
1019,19970208,1,9.97
1020,19970208,1,17.7
1021,19970208,2,41.14
1021,19970622,1,29.6
1021,19970708,1,29.6
1022,19970208,1,19.97
1023,19970208,1,11.77
1024,19970208,2,28.67
1025,19970208,3,42.9
1025,19980105,3,43.97
1025,19980226,2,25.57
1025,19980417,2,23.76
1026,19970208,1,15.96
1027,19970208,1,17.99
1028,19970208,1,14.96
1028,19971022,2,20.48
1029,19970208,1,43.99
1030,19970208,1,11.77
1031,19970208,10,153.16
1032,19970208,1,12.97
1033,19970208,1,20.99
1033,19971108,1,21.49
1033,19980321,2,33.98
1033,19980618,1,14.49
1034,19970208,1,14.37
1035,19970208,1,17.9
1036,19970208,1,20.99
1037,19970208,1,19.7
1037,19970212,2,35.76
1037,19970313,2,41.98
1037,19970414,2,43.94
1037,19970519,1,11.77
1037,19971109,1,12.99
1037,19980106,3,43.47
1037,19980123,1,16.99
1038,19970209,1,11.77
1038,19970721,3,57.5
1039,19970209,1,22.3
1039,19970411,1,28.99
1040,19970209,1,11.77
1041,19970209,3,51.7
1041,19971206,7,117.43
1042,19970209,1,11.77
1042,19970401,1,9.77
1042,19970512,1,10.98
1042,19970615,2,24.75
1043,19970209,1,12.49
1044,19970209,1,12.77
1044,19970930,1,19.49
1045,19970209,1,9.99
1046,19970209,5,162.04
1046,19970213,1,13.97
1047,19970209,4,50.88
1048,19970209,3,44.7
1049,19970209,1,9.97
1050,19970209,1,15.36
1051,19970209,5,61.68
1051,19970429,1,14.79
1051,19970701,1,8.97
1051,19970705,1,13.97
1051,19970803,2,28.74
1051,19971019,1,13.99
1051,19971114,1,46.99
1052,19970209,5,74.95
1052,19971103,4,61.96
1052,19971216,1,14.49
1052,19980213,2,30.48
1052,19980611,6,74.33
1053,19970209,4,61.47
1054,19970209,1,14.37
1054,19970211,1,19.99
1054,19970623,1,13.97
1054,19980226,1,15.49
1055,19970209,1,28.99
1056,19970209,3,33.31
1056,19970507,3,42.69
1056,19970608,2,29.33
1056,19970816,3,52.91
1056,19970918,2,30.48
1056,19970923,2,27.48
1056,19971005,5,78.45
1056,19980101,4,52.46
1056,19980115,1,11.99
1056,19980409,4,49.63
1056,19980627,4,59.39
1057,19970209,3,42.9
1058,19970209,3,54.97
1058,19970421,2,40.48
1058,19970622,3,42.17
1058,19970731,3,118.72
1058,19971024,1,35.49
1058,19980114,1,35.49
1059,19970209,7,136.69
1059,19970209,1,13.97
1059,19970210,1,11.99
1060,19970209,4,57.59
1061,19970209,1,9.77
1062,19970209,1,14.77
1062,19970224,3,41.92
1062,19970502,2,25.74
1062,19970512,1,14.96
1063,19970209,1,13.97
1064,19970209,4,86.6
1065,19970209,2,27.94
1066,19970209,1,20.99
1067,19970210,6,90.56
1068,19970210,1,14.37
1069,19970210,2,39.75
1070,19970210,4,57.9
1071,19970210,1,22.99
1071,19970224,1,12.77
1071,19970310,1,13.97
1072,19970210,2,21.76
1073,19970210,2,27.73
1074,19970210,1,15.36
1075,19970210,1,15.99
1075,19970305,1,19.99
1075,19970316,1,12.49
1075,19980403,1,12.49
1076,19970210,1,13.97
1076,19970506,3,37.71
1076,19970516,1,11.77
1076,19970625,1,11.77
1077,19970210,1,15.36
1078,19970210,2,22.74
1079,19970210,3,40.7
1080,19970210,1,0.0
1081,19970210,5,60.64
1081,19970213,7,98.5
1081,19970222,7,105.76
1081,19970225,7,98.16
1081,19970309,6,85.21
1081,19970326,8,112.51
1081,19970407,9,119.71
1081,19970516,7,96.95
1081,19970602,7,110.18
1081,19970728,10,128.69
1081,19970730,5,80.04
1081,19970730,1,16.7
1081,19970922,9,119.41
1081,19971029,9,116.91
1081,19971216,9,118.91
1081,19980211,7,72.82
1081,19980517,6,83.94
1082,19970210,1,13.97
1083,19970210,1,13.97
1084,19970210,1,12.77
1084,19970211,3,80.31
1084,19970226,1,15.36
1085,19970210,1,27.3
1086,19970210,1,26.99
1086,19970623,1,9.98
1087,19970210,2,26.98
1088,19970210,4,69.96
1088,19970217,4,74.96
1088,19970303,1,19.99
1088,19970316,3,73.7
1088,19970704,5,91.83
1088,19970802,5,64.42
1088,19970803,1,14.37
1088,19970830,5,127.64
1088,19971007,1,55.49
1088,19971029,3,39.47
1088,19971207,6,75.44
1088,19971218,2,20.98
1088,19980103,1,13.99
1088,19980117,9,101.41
1088,19980218,1,11.49
1088,19980228,2,31.98
1088,19980313,3,53.36
1089,19970210,1,11.77
1090,19970210,1,12.97
1091,19970210,1,17.96
1091,19970623,1,5.99
1092,19970210,1,12.49
1093,19970210,1,12.49
1093,19970324,3,39.94
1093,19970414,1,12.49
1093,19970505,1,27.75
1094,19970210,1,12.49
1095,19970210,2,19.54
1095,19970313,2,17.75
1095,19970825,5,45.49
1096,19970210,3,37.71
1097,19970210,2,30.53
1097,19970224,1,14.37
1098,19970210,2,15.54
1099,19970210,1,6.79
1099,19970218,2,13.58
1099,19970409,2,28.34
1099,19970506,1,14.99
1099,19970804,1,13.77
1100,19970211,1,17.7
1100,19970409,1,17.7
1100,19970529,1,17.7
1100,19971208,1,17.7
1101,19970211,1,11.77
1101,19970314,1,25.3
1101,19970325,1,13.97
1102,19970211,1,15.36
1102,19970619,1,14.99
1102,19980305,1,12.99
1103,19970211,1,6.79
1104,19970211,10,168.03
1104,19980222,11,162.89
1104,19980228,15,177.5
1104,19980510,17,258.15
1105,19970211,4,50.5
1106,19970211,3,33.31
1107,19970211,3,38.33
1108,19970211,7,111.49
1108,19970412,2,22.4
1109,19970211,1,9.77
1109,19970224,1,15.36
1109,19970523,1,9.77
1109,19970911,2,27.98
1109,19980326,2,19.56
1110,19970211,1,12.97
1111,19970211,3,26.53
1112,19970211,1,14.96
1112,19970620,1,14.96
1112,19971125,1,14.99
1112,19980502,1,8.38
1113,19970211,6,85.42
1113,19970217,2,27.94
1114,19970211,2,26.73
1114,19970212,2,29.73
1114,19970311,1,15.36
1114,19970324,3,45.28
1114,19970407,1,14.96
1114,19970507,2,27.56
1114,19970620,1,14.96
1114,19971031,1,8.49
1114,19971125,1,13.99
1114,19980402,3,41.06
1114,19980601,2,25.37
1115,19970211,1,15.96
1116,19970211,1,16.7
1117,19970211,1,13.97
1117,19970311,3,48.88
1117,19970617,1,14.96
1117,19970727,4,63.67
1117,19970902,6,64.43
1117,19971104,5,73.95
1117,19971231,3,25.47
1117,19980318,3,39.36
1117,19980611,2,19.56
1118,19970211,2,33.94
1119,19970211,1,15.96
1120,19970211,4,54.08
1120,19970220,4,51.87
1121,19970211,1,13.97
1122,19970211,2,29.73
1122,19970309,3,45.5
1122,19970421,2,67.95
1122,19971003,2,50.48
1122,19971017,1,13.99
1122,19971125,2,48.98
1122,19980407,2,33.98
1123,19970211,2,25.74
1124,19970211,1,13.97
1124,19970228,1,11.77
1125,19970211,6,36.11
1125,19970222,5,30.33
1125,19970321,12,80.24
1125,19970420,9,62.1
1126,19970211,1,15.96
1126,19970215,2,28.53
1126,19970223,1,15.36
1126,19970710,2,29.58
1126,19970715,5,89.47
1126,19970727,5,70.26
1126,19970818,4,58.67
1126,19970912,3,34.97
1126,19971002,2,24.48
1126,19971013,2,21.48
1126,19971025,2,21.48
1126,19971110,2,24.48
1126,19971118,3,38.97
1126,19980111,5,64.45
1126,19980112,6,86.94
1126,19980201,4,61.05
1127,19970211,3,39.35
1127,19970405,3,41.35
1127,19970527,4,50.28
1127,19980329,5,57.95
1128,19970211,2,23.09
1129,19970211,2,27.94
1129,19970412,2,29.92
1129,19970608,3,57.5
1129,19970626,2,29.92
1129,19970914,4,56.96
1129,19970924,4,56.96
1129,19971130,3,42.97
1129,19980110,2,35.98
1129,19980214,1,33.99
1129,19980214,1,17.99
1129,19980221,1,13.99
1129,19980310,2,18.48
1129,19980529,2,27.58
1130,19970211,1,15.96
1131,19970211,2,44.98
1132,19970211,2,25.74
1133,19970212,2,53.98
1134,19970212,1,9.99
1134,19970324,2,49.98
1134,19970408,1,14.96
1134,19970730,1,9.99
1134,19970907,1,14.99
1134,19970927,3,40.97
1134,19971020,1,12.99
1134,19971103,1,9.49
1134,19971114,1,19.49
1134,19971212,1,12.99
1134,19980102,2,27.98
1134,19980107,1,89.49
1134,19980208,1,11.88
1134,19980317,1,15.99
1134,19980418,2,29.98
1134,19980422,1,12.99
1134,19980502,1,11.88
1134,19980505,1,14.49
1134,19980526,1,11.88
1135,19970212,2,11.78
1136,19970212,4,69.55
1136,19970215,5,60.64
1136,19970217,2,29.66
1136,19970224,3,150.5
1136,19970225,1,14.96
1136,19970312,5,59.07
1136,19970317,4,62.47
1136,19970329,3,37.11
1136,19970401,3,38.5
1136,19970406,3,54.11
1136,19970415,2,40.4
1136,19970507,3,45.88
1136,19970616,2,30.32
1136,19980202,1,22.49
1136,19980208,3,40.36
1136,19980604,4,59.46
1136,19980604,2,18.98
1136,19980611,2,35.07
1136,19980617,2,23.76
1137,19970212,6,78.43
1137,19970621,3,35.71
1137,19971025,4,48.96
1137,19971108,3,74.47
1137,19971210,3,49.47
1137,19971215,1,65.99
1138,19970212,1,14.96
1139,19970212,2,28.76
1139,19970624,2,30.15
1140,19970212,1,14.99
1140,19971109,5,72.45
1141,19970212,2,28.33
1141,19970217,1,13.97
1142,19970212,1,11.99
1143,19970212,3,39.7
1144,19970212,3,75.97
1145,19970212,1,11.77
1146,19970212,1,32.99
1146,19970304,2,18.28
1146,19970311,1,9.99
1146,19970413,1,12.49
1147,19970212,2,19.54
1148,19970212,1,16.36
1149,19970212,1,9.77
1150,19970212,1,29.99
1151,19970212,1,42.77
1152,19970212,5,92.07
1152,19970508,7,103.18
1153,19970212,2,24.98
1154,19970212,2,30.33
1154,19970216,1,14.96
1155,19970212,1,9.77
1156,19970212,1,9.97
1157,19970212,1,14.37
1158,19970213,1,15.96
1159,19970213,2,50.76
1160,19970213,1,74.37
1160,19970718,2,19.98
1160,19970824,3,54.77
1160,19970919,3,56.97
1160,19970921,2,26.98
1160,19971015,2,28.48
1160,19971021,1,65.99
1160,19971121,2,20.98
1160,19971223,2,19.48
1160,19980102,1,18.49
1160,19980123,2,25.98
1161,19970213,1,19.99
1162,19970213,2,32.72
1163,19970213,1,49.99
1164,19970213,2,30.73
1164,19970408,2,37.54
1164,19970601,2,24.54
1164,19971007,1,20.99
1164,19980325,1,9.33
1164,19980614,1,59.47
1165,19970213,6,77.42
1166,19970213,7,88.8
1166,19970217,4,54.88
1166,19970218,2,27.13
1166,19970219,2,27.93
1166,19970222,3,38.7
1166,19980327,2,14.84
1166,19980330,2,21.98
1166,19980404,2,21.66
1166,19980507,1,9.99
1166,19980515,1,35.99
1166,19980519,1,15.99
1166,19980522,1,13.49
1166,19980528,5,59.95
1166,19980528,5,56.95
1166,19980601,1,4.49
1166,19980603,1,15.49
1166,19980624,1,12.99
1167,19970213,1,12.97
1167,19980328,2,20.98
1168,19970213,1,11.77
1168,19970218,1,9.97
1168,19980108,1,11.49
1169,19970213,1,15.96
1170,19970213,3,46.52
1170,19970304,3,59.97
1171,19970213,1,12.97
1172,19970213,1,12.49
1172,19970227,1,14.96
1172,19970228,1,14.96
1172,19970327,1,13.97
1173,19970213,2,28.74
1174,19970213,1,12.49
1175,19970213,4,59.28
1176,19970213,1,10.97
1177,19970213,1,5.78
1178,19970213,2,27.94
1178,19970416,2,32.26
1179,19970213,1,13.97
1180,19970213,1,13.97
1180,19980305,2,28.98
1180,19980613,3,37.47
1181,19970213,4,50.67
1181,19970217,3,43.73
1181,19970818,2,28.74
1181,19970831,1,28.18
1181,19971013,2,18.98
1181,19980208,2,50.48
1181,19980307,5,65.45
1181,19980309,1,9.49
1181,19980319,1,16.99
1181,19980331,4,37.96
1181,19980415,2,30.98
1181,19980514,3,46.47
1181,19980604,1,9.49
1181,19980614,5,61.45
1182,19970213,1,11.99
1182,19970213,1,10.77
1183,19970214,6,69.94
1183,19970521,1,17.9
1183,19970702,3,41.69
1183,19970708,2,32.72
1183,19971102,2,26.98
1183,19971202,1,16.49
1183,19980614,3,38.24
1184,19970214,5,48.31
1184,19970403,1,12.77
1184,19970410,3,31.05
1184,19970522,2,29.92
1184,19970709,1,4.79
1184,19971017,1,9.99
1184,19971214,3,34.47
1184,19980210,2,21.48
1185,19970214,2,26.73
1185,19970913,3,38.97
1186,19970214,1,14.37
1187,19970214,1,14.37
1187,19970914,3,42.97
1187,19970930,3,41.97
1187,19971018,1,13.99
1187,19971026,1,22.49
1187,19971130,1,15.49
1187,19980118,3,40.56
1187,19980512,1,15.49
1187,19980516,2,42.98
1188,19970214,2,42.36
1188,19970311,1,15.36
1188,19971215,1,18.49
1189,19970214,1,14.37
